id_cliente,evasao,genero,idoso,tem_parceiro,tem_dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,valor_total,valor_diario
4523wxcef,True,female,False,True,False,59,True,True,fiber optic,False,True,False,False,True,True,month,False,electronic check,101.1,6039.9,3.37
4524qcssm,False,male,False,False,False,26,False,False,dsl,True,True,False,False,False,True,month,True,bank transfer automatic,44.65,1156.55,1.49
4525vzczg,False,male,False,False,True,54,True,False,fiber optic,True,True,False,True,True,True,one year,True,electronic check,105.85,5826.65,3.53
4526exkkn,False,male,False,False,False,40,True,True,no,False,False,False,False,False,False,two year,True,mailed check,24.6,973.95,0.82
4526rmtll,False,male,False,True,True,8,True,True,dsl,True,True,False,True,False,True,two year,True,credit card automatic,76.15,645.8,2.54
4526zjjtm,False,female,True,True,False,25,True,False,fiber optic,False,True,True,False,False,True,month,False,bank transfer automatic,88.4,2191.15,2.95
4529ckbcl,True,female,False,False,False,2,True,False,fiber optic,False,False,False,False,True,False,month,True,electronic check,80.2,146.05,2.67
4530ndrku,False,female,False,True,True,42,True,False,no,False,False,False,False,False,False,one year,True,electronic check,19.05,761.85,0.64
4531auznk,False,female,False,True,True,51,True,True,fiber optic,True,False,False,True,True,False,one year,True,mailed check,95.15,5000.05,3.17
4534wgcir,False,female,False,True,True,58,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,25.15,1509.9,0.84
4536ipckq,False,male,False,False,False,56,True,True,fiber optic,False,True,False,False,True,True,month,False,electronic check,98.6,5581.05,3.29
4536pleqy,False,male,False,True,False,12,True,False,fiber optic,False,True,False,False,False,True,month,True,credit card automatic,85.05,999.8,2.83
4537cibhb,False,female,False,True,True,9,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.25,172.35,0.68
4537dktal,False,female,False,False,False,2,True,False,dsl,False,False,False,False,False,False,month,False,electronic check,45.55,84.4,1.52
4538wntmj,False,female,False,True,True,46,True,True,no,False,False,False,False,False,False,one year,False,mailed check,24.95,1165.9,0.83
4541rmrlg,True,male,False,False,False,7,True,False,no,False,False,False,False,False,False,month,False,electronic check,19.25,112.3,0.64
4544rxfmg,False,male,False,True,True,8,True,False,dsl,False,False,False,False,False,False,one year,True,mailed check,43.45,345.5,1.45
4546fokwr,False,female,False,False,False,16,True,True,fiber optic,False,False,False,False,False,False,month,True,credit card automatic,74.75,1129.35,2.49
4547fzjwe,False,male,False,True,True,55,True,False,dsl,True,False,False,False,False,True,one year,False,credit card automatic,59.45,3157.0,1.98
4547kqrtm,True,female,False,False,False,10,True,True,fiber optic,False,True,False,False,False,False,month,True,bank transfer automatic,80.05,830.7,2.67
4547lytdd,True,female,False,False,False,16,True,True,fiber optic,False,False,False,False,False,False,month,False,electronic check,72.65,1194.3,2.42
4548sdbke,True,female,False,False,False,5,True,True,fiber optic,False,False,False,False,True,False,month,True,electronic check,85.2,474.8,2.84
4549zdqyy,False,female,False,False,False,52,True,False,dsl,True,False,True,True,False,False,one year,False,credit card automatic,57.95,3042.25,1.93
4550evxny,True,female,False,False,True,1,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,69.65,69.65,2.32
4550vbofe,True,male,True,True,False,70,True,True,fiber optic,False,True,True,False,True,True,month,True,electronic check,102.95,7101.5,3.43
4553dvpzg,False,female,False,True,False,62,True,True,fiber optic,False,False,True,False,True,True,month,True,electronic check,101.35,6164.7,3.38
4554ygzih,True,male,True,True,False,49,True,True,fiber optic,False,True,False,False,False,True,month,False,credit card automatic,90.05,4547.25,3.0
4555yigpd,False,female,False,False,True,4,False,False,dsl,True,True,True,False,True,True,month,True,mailed check,57.2,223.75,1.91
4558cgycz,False,male,False,False,False,4,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.75,78.3,0.66
4558fantw,True,female,False,True,True,17,True,False,fiber optic,True,False,False,True,True,False,month,False,electronic check,91.85,1574.45,3.06
4559uwiht,False,male,False,True,False,14,True,True,fiber optic,False,True,True,False,False,False,month,True,electronic check,82.65,1185.0,2.76
4560wqaqw,False,female,False,False,False,59,True,True,dsl,True,False,False,True,False,True,one year,False,bank transfer automatic,68.7,4070.95,2.29
4565evzmj,False,female,False,False,False,47,True,False,dsl,True,True,False,True,False,False,one year,True,mailed check,58.9,2813.05,1.96
4565nlzbv,False,female,False,True,False,71,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,24.65,1710.15,0.82
4566goluk,True,male,False,True,True,47,True,True,fiber optic,False,False,True,True,True,True,month,True,bank transfer automatic,107.35,5118.95,3.58
4566necev,False,male,False,False,False,5,True,True,fiber optic,False,True,True,False,False,True,month,False,electronic check,96.55,500.1,3.22
4566qvrrw,True,female,False,True,False,11,True,False,dsl,False,False,False,False,False,False,month,True,electronic check,44.05,483.7,1.47
4567akpia,False,female,False,True,True,41,True,True,fiber optic,False,True,True,True,True,True,one year,True,bank transfer automatic,109.1,4454.25,3.64
4568knywr,False,male,False,False,False,52,True,False,dsl,True,True,False,False,True,False,two year,True,credit card automatic,63.25,3342.45,2.11
4568ttzrt,False,male,False,False,False,9,True,False,no,False,False,False,False,False,False,month,False,mailed check,20.4,181.8,0.68
4570qhxhl,False,female,False,False,False,9,True,False,dsl,False,False,False,False,False,False,month,True,electronic check,43.75,405.7,1.46
4572dvcgn,True,female,False,False,False,10,True,False,fiber optic,False,False,False,False,False,True,month,True,bank transfer automatic,80.25,846.0,2.67
4573jknae,False,male,False,False,True,12,True,False,no,False,False,False,False,False,False,two year,False,bank transfer automatic,19.35,212.3,0.65
4576csajh,True,male,False,False,False,22,True,False,dsl,False,True,False,True,False,False,one year,True,credit card automatic,55.15,1193.05,1.84
4578phjyz,False,male,False,True,True,52,True,False,dsl,False,True,True,True,True,False,one year,True,electronic check,68.75,3482.85,2.29
4580tmhju,True,female,False,True,True,43,True,False,dsl,False,False,False,False,True,False,month,False,electronic check,56.15,2499.3,1.87
4581lnwum,False,female,False,False,False,13,False,False,dsl,False,False,True,False,True,True,month,False,electronic check,49.15,649.4,1.64
4581sspwd,True,female,False,False,False,3,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,75.8,246.3,2.53
4583parnh,False,male,True,True,False,16,True,False,fiber optic,False,False,True,True,False,True,month,True,electronic check,91.55,1540.05,3.05
4584lbnmk,False,male,True,True,False,45,True,True,no,False,False,False,False,False,False,one year,False,credit card automatic,24.7,1174.35,0.82
4585hetai,True,female,False,True,True,4,True,False,fiber optic,False,False,True,False,False,False,month,True,electronic check,73.75,325.45,2.46
4585xoman,False,male,True,True,False,34,True,False,fiber optic,False,False,True,False,True,False,month,True,credit card automatic,85.2,2874.45,2.84
4587nukox,True,female,False,False,False,3,True,False,fiber optic,True,True,False,False,False,False,month,True,electronic check,79.1,246.5,2.64
4587vvtox,True,female,False,True,False,6,True,True,fiber optic,False,True,True,False,True,True,month,True,electronic check,105.3,545.2,3.51
4588ybnib,True,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,True,mailed check,19.6,19.6,0.65
4589iuajb,False,male,False,True,False,70,True,True,no,False,False,False,False,False,False,two year,False,bank transfer automatic,24.25,1724.15,0.81
4592iwtji,True,female,False,True,True,3,False,False,dsl,True,False,False,False,False,False,month,False,credit card automatic,29.7,91.7,0.99
4597elfts,True,male,False,False,False,56,True,True,no,False,False,False,False,False,False,one year,False,electronic check,24.9,1334.0,0.83
4597nucqv,True,male,True,False,False,24,True,True,fiber optic,False,True,False,False,True,True,month,True,electronic check,101.25,2440.15,3.38
4598xlknj,True,female,True,True,False,25,True,False,fiber optic,False,True,True,False,True,True,month,True,electronic check,98.5,2514.5,3.28
4598zadck,False,female,False,False,False,53,False,False,dsl,True,True,True,True,True,False,one year,True,electronic check,53.6,2879.2,1.79
4603fdonu,False,female,False,True,True,32,False,False,dsl,True,True,False,False,False,False,month,True,electronic check,35.15,1051.05,1.17
4603janfb,True,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,69.85,69.85,2.33
4607chpca,True,male,False,True,True,25,True,False,fiber optic,False,False,False,False,True,True,one year,True,electronic check,90.4,2178.6,3.01
4608lcimn,False,male,False,True,True,8,True,False,dsl,False,False,False,False,False,False,month,False,bank transfer automatic,44.65,369.15,1.49
4609knnwg,False,female,False,True,True,27,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.9,550.1,0.66
4610wuvvt,False,male,True,True,True,46,True,True,fiber optic,True,True,True,False,True,False,month,True,electronic check,100.7,4541.2,3.36
4611anlqc,False,female,False,True,False,60,False,False,dsl,True,True,True,False,False,True,one year,False,electronic check,50.05,2911.5,1.67
4612ssvhj,False,female,True,False,False,20,True,False,fiber optic,False,False,False,False,False,True,month,True,electronic check,81.45,1671.6,2.72
4612thjbs,True,female,True,False,False,56,True,True,fiber optic,False,True,True,False,True,True,one year,True,bank transfer automatic,104.75,5510.65,3.49
4614nuvzd,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,True,month,True,electronic check,81.1,81.1,2.7
4615pivvu,False,female,False,False,False,42,True,False,dsl,False,False,True,True,False,True,two year,False,credit card automatic,66.5,2762.75,2.22
4616ewbnj,False,female,False,False,False,16,True,False,no,False,False,False,False,False,False,one year,False,bank transfer automatic,20.1,318.6,0.67
4616ulaoa,False,female,False,True,True,65,True,True,fiber optic,False,True,True,True,True,True,two year,True,credit card automatic,110.8,7245.9,3.69
4619evphy,False,female,True,True,False,20,True,False,fiber optic,False,False,False,False,True,True,one year,True,bank transfer automatic,91.0,1859.5,3.03
4622ynkij,False,male,False,False,False,33,True,False,fiber optic,True,False,False,True,True,False,two year,True,electronic check,88.95,3027.65,2.97
4623zkhly,False,male,False,True,False,22,True,False,no,False,False,False,False,False,False,month,True,bank transfer automatic,20.45,471.55,0.68
4625ewptf,True,male,False,False,False,8,False,False,dsl,True,False,False,False,False,False,month,True,electronic check,30.45,226.45,1.01
4625lamob,False,male,False,False,False,44,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,20.4,905.55,0.68
4625xmoym,False,female,False,True,True,72,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,26.25,1988.05,0.88
4626gyczp,True,male,False,False,False,7,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,93.85,635.6,3.13
4626jyhay,False,female,True,False,False,20,True,True,fiber optic,False,True,True,False,False,True,month,True,electronic check,94.1,1782.4,3.14
4626ozdtj,False,female,False,True,False,51,True,True,dsl,False,True,False,True,True,True,one year,True,credit card automatic,78.65,3950.85,2.62
4627mihjh,False,female,True,False,False,69,True,True,fiber optic,True,False,True,True,True,True,two year,False,credit card automatic,110.25,7467.55,3.67
4628cttla,True,male,False,False,False,57,False,False,dsl,False,True,False,False,True,False,month,True,electronic check,39.3,2111.45,1.31
4628wqcqq,True,male,False,False,True,35,True,False,fiber optic,False,False,True,False,True,False,one year,True,electronic check,85.15,3030.6,2.84
4629nrxkx,True,female,False,True,True,2,True,False,fiber optic,False,False,False,False,False,False,month,False,electronic check,70.4,147.15,2.35
4631oacrm,True,male,True,False,False,15,True,False,fiber optic,False,False,False,False,False,True,month,True,electronic check,79.4,1156.1,2.65
4632paoyu,False,male,False,True,True,22,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.95,433.5,0.66
4632xjmex,False,male,False,False,True,53,True,False,dsl,True,True,False,True,False,False,one year,False,credit card automatic,62.85,3419.5,2.1
4633mkhyu,False,female,False,False,False,9,True,False,fiber optic,False,False,False,False,True,True,month,True,mailed check,88.4,788.6,2.95
4634jlrjt,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,True,mailed check,20.35,20.35,0.68
4635ejypd,False,male,False,True,True,32,True,False,no,False,False,False,False,False,False,two year,False,mailed check,18.95,613.95,0.63
4636jgaai,False,male,False,True,False,34,True,True,fiber optic,False,True,False,False,False,True,month,False,mailed check,88.85,3000.25,2.96
4636olwoe,False,male,False,False,True,54,True,False,dsl,False,True,True,True,False,False,one year,True,electronic check,61.0,3283.05,2.03
4636qrjky,True,female,False,True,True,6,True,True,fiber optic,False,False,False,True,False,False,month,True,electronic check,80.5,502.85,2.68
4636tvxvg,False,male,False,True,True,62,True,False,no,False,False,False,False,False,False,one year,False,bank transfer automatic,19.95,1244.8,0.66
